,utcdate,utctime,alt,speed_mph,n_sats
4237300,2021-11-19,,200,8683.659725,12
4237571,2021-11-19,,200,9052.754099,12
4237852,2021-11-19,,200,8582.997623,12
4238127,2021-11-19,,200,8046.133079,12
4238404,2021-11-19,,200,7576.376603,12
4238678,2021-11-19,,200,7744.146773,12
4238955,2021-11-19,,200,6938.849957,12
4239228,2021-11-19,,200,6301.323311,12
4239504,2021-11-19,,200,5630.242631,12
4239775,2021-11-19,,200,4858.499849,12
4240050,2021-11-19,,200,4757.8377470000005,12
4240317,2021-11-19,,200,4724.283713,12
4240595,2021-11-19,,200,4321.635305,12
4240868,2021-11-19,,199,4288.081271,12
4241144,2021-11-19,,199,4053.2030330000002,12
4241418,2021-11-19,,199,3415.676387,12
4241695,2021-11-19,,199,3382.122353,12
4241970,2021-11-19,,199,3214.352183,12
4242243,2021-11-19,,199,3684.108659,12
4242514,2021-11-19,,199,2744.595707,12
4242865,2021-11-19,,199,2811.703775,12
4243138,2021-11-19,,199,2878.811843,12
4243416,2021-11-19,,199,2945.919911,12
4243685,2021-11-19,,199,3415.676387,12
4243957,2021-11-19,,198,3684.108659,12
4244237,2021-11-19,,198,4321.635305,12
4244520,2021-11-19,,198,4388.743373,12
4244796,2021-11-19,,198,4992.715985,12
4245236,2021-11-19,,198,5361.810359,12
4245510,2021-11-19,,198,6703.971719,12
4245784,2021-11-19,,198,6838.187855,12
4246056,2021-11-19,,198,8180.349215,12
4246341,2021-11-19,,198,8314.565351,12
4246610,2021-11-19,,199,8952.091997,12
4246886,2021-11-19,,199,9019.200065,12
4247160,2021-11-19,,199,9522.510575,12
4247443,2021-11-19,,199,9757.388813,12
4247711,2021-11-19,,199,11199.590904,12
4247988,2021-11-19,,199,11065.374768,12
4248257,2021-11-19,,199,10662.72636,12
4248531,2021-11-19,,199,10864.050564,12
4248809,2021-11-19,,199,11266.698972,12
4249081,2021-11-19,,199,12776.630502,12
4249351,2021-11-19,,199,13179.27891,12
4249626,2021-11-19,,200,13581.927318,12
4249902,2021-11-19,,200,13514.81925,12
4250185,2021-11-19,,200,14353.6701,12
4250455,2021-11-19,,200,14286.562032,12
4250727,2021-11-19,,200,14957.642712,12
4251002,2021-11-19,,200,14856.98061,12
4251277,2021-11-19,,201,15494.507256,12
4251547,2021-11-19,,201,15326.737086000001,12
4251828,2021-11-19,,201,14521.440270000001,12
4252103,2021-11-19,,201,14152.345896,12
4252379,2021-11-19,,201,12642.414366,12
4252654,2021-11-19,,201,10528.510224,12
4252930,2021-11-19,,201,10629.172326,12
4253204,2021-11-19,,201,8113.241147,12
4253480,2021-11-19,,202,8851.429895,12
4253755,2021-11-19,,202,7005.958025,12
4254030,2021-11-19,,202,6066.445073,12
4254305,2021-11-19,,202,4254.527237,12
4254581,2021-11-19,,202,4220.9732030000005,12
4254851,2021-11-19,,202,2543.271503,12
4255138,2021-11-19,,202,2274.839231,12
4255406,2021-11-19,,202,2207.731163,12
4255684,2021-11-19,,203,2945.919911,12
4255951,2021-11-19,,203,3046.582013,12
4256236,2021-11-19,,202,2610.379571,12
4256508,2021-11-19,,202,1436.609752,12
4256784,2021-11-19,,203,195.110494,12
4257054,2021-11-19,,203,40179.091602,12
4257327,2021-11-19,,203,295.772596,12
4257597,2021-11-19,,203,40380.415806,12
4257873,2021-11-19,,203,39340.240752,12
4258147,2021-11-19,,202,3751.216727,12
4258423,2021-11-19,,202,36051.945420000004,12
4258694,2021-11-19,,202,37796.755188,12
4258967,2021-11-19,,202,38836.930242,12
4259243,2021-11-19,,202,38736.26814,12
4259523,2021-11-19,,201,36186.161556,12
4259794,2021-11-19,,201,37830.309222,12
4260068,2021-11-19,,201,38904.03831,12
4260336,2021-11-19,,201,39071.80848,12
4260614,2021-11-19,,201,38098.741494,12
4260881,2021-11-19,,201,38702.714106,12
4261150,2021-11-19,,201,39474.456888,12
4261425,2021-11-19,,201,36790.134168,12
4261700,2021-11-19,,201,36790.134168,12
4261968,2021-11-19,,201,37998.079392,12
4262238,2021-11-19,,201,38870.484276,12
4262514,2021-11-19,,201,39742.88916,12
4262790,2021-11-19,,201,39440.902854,12
4263064,2021-11-19,,201,38300.065698,12
4263335,2021-11-19,,201,36320.377692,12
4263615,2021-11-19,,201,37964.525358,12
4263889,2021-11-19,,201,36689.472066,12
4264165,2021-11-19,,201,36018.391386,12
4264440,2021-11-19,,201,37696.093086,12
4264716,2021-11-19,,201,36555.25593,12
4264993,2021-11-19,,201,36421.039794000004,12
4265267,2021-11-19,,201,35884.17525,12
4265543,2021-11-19,,201,35447.972808,12
4265817,2021-11-19,,201,35313.756672,12
4266094,2021-11-19,,201,35447.972808,12
4266368,2021-11-19,,201,34173.540887,12
4266643,2021-11-19,,201,33401.798105,12
4266913,2021-11-19,,201,32495.839187,12
4267188,2021-11-19,,201,32294.514983,12
4267456,2021-11-19,,201,30482.597147,12
4267736,2021-11-19,,201,30046.394705,12
4268007,2021-11-19,,201,29106.881753,12
4268283,2021-11-19,,201,27898.936529,12
4268557,2021-11-19,,201,26892.93688,12
4268835,2021-11-19,,201,25550.77552,12
4269108,2021-11-19,,202,24779.032738,12
4269383,2021-11-19,,202,23537.533480000002,12
4269655,2021-11-19,,202,21926.939848,12
4269930,2021-11-19,,202,19947.251842,12
4270203,2021-11-19,,202,18840.590091000002,12
4270484,2021-11-19,,202,16458.253677,12
4270755,2021-11-19,,202,13304.174481,12
4271030,2021-11-19,,202,11694.202220000001,12
4271303,2021-11-19,,203,10620.473132000001,12
4271585,2021-11-19,,203,9076.987568,12
4271861,2021-11-19,,203,7332.1778,12
4272143,2021-11-19,,203,4010.328434,12
4272419,2021-11-19,,203,2299.694071,12
4272687,2021-11-19,,203,1293.073051,12
4272966,2021-11-19,,204,353.560099,12
4273236,2021-11-19,,204,39398.028255,12
4273514,2021-11-19,,204,37854.542691,12
4273787,2021-11-19,,204,36882.097076,12
4274067,2021-11-19,,204,35674.151852,12
4274339,2021-11-19,,204,33862.234016,12
4274613,2021-11-19,,204,32016.762146,12
4274884,2021-11-19,,204,31345.681466000002,12
4275159,2021-11-19,,204,29835.749936,12
4275426,2021-11-19,,204,28326.439777,12
4275708,2021-11-19,,204,27454.034893,12
4275978,2021-11-19,,205,26447.413873,12
4276250,2021-11-19,,205,25004.590411,12
4276515,2021-11-19,,205,24266.401663,12
4276796,2021-11-19,,205,23763.091153,12
4277065,2021-11-19,,205,22555.145929,12
4277341,2021-11-19,,205,21247.159974000002,12
4277623,2021-11-19,,206,19636.566342000002,12
4277898,2021-11-19,,206,18898.377594,12
4278166,2021-11-19,,206,19066.147764,12
4278449,2021-11-19,,206,18260.850948,12
4278717,2021-11-19,,206,16381.825044000001,12
4278993,2021-11-19,,206,15945.622602,12
4279268,2021-11-19,,206,14670.56931,12
4279549,2021-11-19,,206,13161.259151,12
4279825,2021-11-19,,207,13463.245457,12
4280243,2021-11-19,,207,13831.71846,12
4280516,2021-11-19,,207,14335.02897,12
4280788,2021-11-19,,207,14939.001582,12
4281057,2021-11-19,,207,16281.162942,12
4281335,2021-11-19,,207,18395.067084,12
4281607,2021-11-19,,207,19938.552648,12
4281883,2021-11-19,,207,21884.065249,12
4282158,2021-11-19,,207,23997.969391,12
4282443,2021-11-19,,208,26044.765465,12
4282710,2021-11-19,,208,28829.750287,12
4282984,2021-11-19,,207,29365.99346,12
4283259,2021-11-19,,208,31010.141126,12
4283543,2021-11-19,,208,33056.9372,12
4283810,2021-11-19,,208,35405.71958,12
4284085,2021-11-19,,207,37015.691841,12
4284362,2021-11-19,,207,38827.609677,12
4284644,2021-11-19,,207,722.654473,12
4284912,2021-11-19,,207,3239.207023,12
4285186,2021-11-19,,207,4681.409114,12
4285461,2021-11-19,,207,6023.570474,12
4285736,2021-11-19,,207,8909.217398,12
4286006,2021-11-19,,207,10419.148928,12
4286274,2021-11-19,,207,13673.268855,12
4286544,2021-11-19,,207,15686.510895,12
4286825,2021-11-19,,207,17800.415037,12
4287100,2021-11-19,,207,19310.346567,12
4287376,2021-11-19,,207,21960.493882,12
4287646,2021-11-19,,207,23940.181888,12
4287926,2021-11-19,,207,26356.072336,12
4288205,2021-11-19,,206,27462.734087,12
4288477,2021-11-19,,206,29610.192263,12
4288752,2021-11-19,,206,32260.960949,12
4289028,2021-11-19,,206,34777.513499,12
4289307,2021-11-19,,206,36186.161556,12
4289593,2021-11-19,,206,37494.768882000004,12
4289871,2021-11-19,,206,38870.484276,12
4290142,2021-11-19,,206,40413.96984,12
4290421,2021-11-19,,205,631.312936,12
4290693,2021-11-19,,205,966.853276,12
4290972,2021-11-19,,205,966.853276,12
4291241,2021-11-19,,205,1067.515378,12
4291522,2021-11-19,,205,530.650834,12
4291799,2021-11-19,,205,463.54276600000003,12
4292073,2021-11-19,,205,429.988732,12
4292342,2021-11-19,,205,195.110494,12
4292624,2021-11-19,,205,128.002426,12
4292893,2021-11-19,,205,40447.523874,12
4293179,2021-11-19,,205,40548.185976,12
4293444,2021-11-19,,205,40313.307738,12
4293711,2021-11-19,,205,228.664528,12
4293983,2021-11-19,,205,765.529072,12
4294262,2021-11-19,,205,1168.17748,12
4294526,2021-11-19,,205,1403.055718,12
4294800,2021-11-19,,205,2007.02833,12
4295071,2021-11-19,,205,2610.379571,12
4295352,2021-11-19,,205,3113.690081,12
4295621,2021-11-19,,205,4355.1893390000005,12
4296030,2021-11-19,,205,4858.499849,12
4296305,2021-11-19,,205,4925.607917,12
4296583,2021-11-19,,205,6032.891039,12
4296848,2021-11-19,,205,6737.525753,12
4297135,2021-11-19,,205,7979.025011,12
4297412,2021-11-19,,205,8884.983929,12
4297686,2021-11-19,,205,9086.308133,12
4297961,2021-11-19,,205,9790.942847,12
4298243,2021-11-19,,205,10427.848122,12
4298513,2021-11-19,,205,11132.482836,12
4298786,2021-11-19,,205,11535.131244,12
4299063,2021-11-19,,205,11971.333686,12
4299344,2021-11-19,,205,12340.42806,12
4299613,2021-11-19,,205,12105.549822,12
4299887,2021-11-19,,205,11937.779652,12
4300164,2021-11-19,,205,11568.685278,12
4300438,2021-11-19,,205,11266.698972,12
4300713,2021-11-19,,205,10796.942496,12
4300988,2021-11-19,,205,10830.49653,12
4301264,2021-11-19,,205,10427.848122,12
4301539,2021-11-19,,205,10260.077952,12
4301828,2021-11-19,,205,10327.186020000001,12
4302102,2021-11-19,,205,10964.712666,12
4302379,2021-11-19,,205,11837.11755,12
4302653,2021-11-19,,205,12709.522434,12
4302928,2021-11-19,,205,13279.941012,12
4303204,2021-11-19,,205,12944.400672,12
4303479,2021-11-19,,205,13145.724876,12
4303755,2021-11-19,,205,13011.50874,12
4304036,2021-11-19,,204,12407.536128,12
4304313,2021-11-19,,204,12340.42806,12
4304582,2021-11-19,,204,11702.901414,12
4304865,2021-11-19,,204,11266.698972,12
4305134,2021-11-19,,204,10629.172326,12
4305418,2021-11-19,,204,10159.41585,12
4305687,2021-11-19,,204,9690.280745,12
4305965,2021-11-19,,203,8750.767793,12
4306234,2021-11-19,,203,7643.484671,12
4306520,2021-11-19,,203,6368.431379,12
4306789,2021-11-19,,203,5663.796665,12
4307065,2021-11-19,,203,3952.540931,12
4307334,2021-11-19,,202,3147.244115,12
4307608,2021-11-19,,202,2241.285197,12
4307884,2021-11-19,,202,2274.839231,12
4308158,2021-11-19,,201,1872.812194,12
4308434,2021-11-19,,201,1906.366228,12
4308709,2021-11-19,,201,1470.163786,12
4308984,2021-11-19,,200,1268.839582,12
4309261,2021-11-19,,200,1738.596058,12
4309535,2021-11-19,,200,1537.271854,12
4309812,2021-11-19,,199,1604.379922,12
4310085,2021-11-19,,199,1369.501684,12
4310361,2021-11-19,,199,866.191174,12
4310634,2021-11-19,,199,832.63714,12
4310912,2021-11-19,,199,362.880664,12
4311183,2021-11-19,,199,262.218562,12
4311456,2021-11-19,,198,40447.523874,12
4311724,2021-11-19,,198,597.758902,12
4312006,2021-11-19,,198,866.191174,12
4312275,2021-11-19,,198,1268.839582,12
4312551,2021-11-19,,198,2711.041673,12
4312826,2021-11-19,,198,3113.690081,12
4313226,2021-11-19,,198,4824.945815,12
4313501,2021-11-19,,198,6032.891039,12
4313777,2021-11-19,,198,7811.254841,12
4314052,2021-11-19,,198,7005.958025,12
4314328,2021-11-19,,198,8079.687113,12
4314602,2021-11-19,,199,8784.321827,12
4314877,2021-11-19,,199,8046.133079,12
4315153,2021-11-19,,199,8515.889555,12
4315578,2021-11-19,,199,9488.956541,12
4315847,2021-11-19,,200,10763.388462,12
4316123,2021-11-19,,200,11367.361074,12
4316399,2021-11-19,,200,13279.941012,12
4316675,2021-11-19,,200,16568.236344,12
4316943,2021-11-19,,201,17842.668265,12
4317223,2021-11-19,,201,19956.572407,12
4317501,2021-11-19,,201,20929.639393,12
4317783,2021-11-19,,202,23244.867739,12
4318053,2021-11-19,,202,25191.001711,12
4318324,2021-11-19,,202,28243.797434,12
4318600,2021-11-19,,202,28847.770046,12
4318871,2021-11-19,,203,31867.633106,12
4319143,2021-11-19,,203,32605.821854,12
4319407,2021-11-19,,203,35222.415135,12
4319683,2021-11-19,,203,36531.022461,12
4319951,2021-11-19,,204,37202.103141,12
4320225,2021-11-19,,204,38040.953991,12
4320491,2021-11-19,,204,38108.062059,12
4320770,2021-11-19,,204,38342.940297,12
4321041,2021-11-19,,204,37906.737855,12
4321316,2021-11-19,,204,38410.048365,12
4321585,2021-11-19,,204,37101.441039,12
4321866,2021-11-19,,205,35826.387747,12
4322141,2021-11-19,,205,34953.982863,12
4322416,2021-11-19,,205,34517.780421,12
4322685,2021-11-19,,205,34350.010251,12
4322966,2021-11-19,,205,32270.281514000002,12
4323241,2021-11-19,,205,32035.403276,12
4323522,2021-11-19,,205,32035.403276,12
4323786,2021-11-19,,206,30257.039474,12
4324067,2021-11-19,,206,28512.229706000002,12
4324336,2021-11-19,,206,28109.581298,12
4324606,2021-11-19,,206,27035.85221,12
4324875,2021-11-19,,206,26834.528006,12
4325157,2021-11-19,,207,24687.691201,12
4325426,2021-11-19,,207,23513.300011,12
4325707,2021-11-19,,207,22942.881433,12
4325977,2021-11-19,,207,21835.598311,12
4326258,2021-11-19,,207,20359.220815,12
4326526,2021-11-19,,207,19419.707863,12
4326808,2021-11-19,,208,17105.100888,12
4327077,2021-11-19,,207,17976.884401,12
4327359,2021-11-19,,208,17071.546854,12
4327627,2021-11-19,,208,16836.668616,12
4327915,2021-11-19,,208,15964.263732,12
4328186,2021-11-19,,208,15762.939528,12
4328466,2021-11-19,,208,15796.493562,12
4328741,2021-11-19,,208,14756.318508,12
4329017,2021-11-19,,208,16132.033902000001,12
4329287,2021-11-19,,208,15259.629018,12
4329564,2021-11-19,,208,15964.263732,12
4329834,2021-11-19,,208,17339.979126000002,12
4330115,2021-11-19,,208,17809.114231,12
4330381,2021-11-19,,208,17809.114231,12
4330655,2021-11-19,,208,18413.086843,12
4330925,2021-11-19,,208,19788.802237,12
4331338,2021-11-19,,208,20023.680475,12
4331607,2021-11-19,,208,20560.545019,12
4331893,2021-11-19,,208,19788.802237,12
4332165,2021-11-19,,208,21835.598311,12
4332440,2021-11-19,,208,23479.745977,12
4332712,2021-11-19,,208,23681.070181,12
4332993,2021-11-19,,208,23915.948419,12
4333265,2021-11-19,,208,25123.893643,12
4333541,2021-11-19,,208,25760.798918,12
4333812,2021-11-19,,208,25224.555745,12
4334094,2021-11-19,,208,24721.245235,12
4334366,2021-11-19,,208,26834.528006,12
4334647,2021-11-19,,208,28008.919196,12
4334922,2021-11-19,,209,27673.378856,12
4335197,2021-11-19,,209,28076.027264,12
4335467,2021-11-19,,209,28042.47323,12
4335736,2021-11-19,,210,29955.053168,12
4336006,2021-11-19,,210,31766.971004,12
4336282,2021-11-19,,210,33410.497299,12
4336550,2021-11-19,,210,35356.631271,12
4336837,2021-11-19,,210,36195.482121,12
4337120,2021-11-19,,210,37034.332971,12
4337400,2021-11-19,,210,38074.508025,12
4337672,2021-11-19,,210,39181.791147,12
4337944,2021-11-19,,210,40188.412167,12
4338220,2021-11-19,,210,941.998436,12
4338501,2021-11-19,,209,2418.375932,12
4338772,2021-11-19,,210,3055.902578,12
4339046,2021-11-19,,210,4163.1857,12
4339314,2021-11-19,,210,4968.482516,12
4339591,2021-11-19,,210,6746.846318,12
4339865,2021-11-19,,210,7552.143134,12
4340140,2021-11-19,,210,8457.480681000001,12
4340416,2021-11-19,,210,10168.736415,12
4340700,2021-11-19,,210,11141.803401,12
4340966,2021-11-19,,210,12517.518795,12
4341241,2021-11-19,,210,12215.532489,12
4341514,2021-11-19,,210,13993.896291000001,12
4341792,2021-11-19,,210,14933.409243,12
4342072,2021-11-19,,210,16644.043606,12
4342342,2021-11-19,,210,17113.800082,12
4342624,2021-11-19,,210,18690.83968,12
4342893,2021-11-19,,210,19563.244564,12
4343175,2021-11-19,,210,20234.325244,12
4343443,2021-11-19,,210,21777.810808000002,12
4343726,2021-11-19,,210,22952.201998,12
4343994,2021-11-19,,210,22650.215692,12
4344268,2021-11-19,,210,20737.635754,12
4344540,2021-11-19,,211,21308.054332,12
4344812,2021-11-19,,211,20603.419618,12
4345082,2021-11-19,,211,19194.15019,12
4345362,2021-11-19,,211,16979.583946,12
4345627,2021-11-19,,211,15134.733447,12
4345911,2021-11-19,,211,12316.194591,12
4346181,2021-11-19,,211,10772.709027,12
4346450,2021-11-19,,212,8793.021021,12
4346715,2021-11-19,,212,6813.954386,12
4346990,2021-11-19,,212,6008.65757,12
4347259,2021-11-19,,213,4767.1583120000005,12
4347538,2021-11-19,,213,4901.3744480000005,12
4347803,2021-11-19,,213,5907.995468,12
4348207,2021-11-19,,213,6579.076148,12
4348474,2021-11-19,,213,7417.926998,12
4348749,2021-11-19,,213,8658.804885,12
4349025,2021-11-19,,213,9665.425905,12
4349305,2021-11-19,,213,10235.844483,12
4349575,2021-11-19,,214,11712.221979,12
4349849,2021-11-19,,214,12383.302659,12
4350119,2021-11-19,,214,13624.801917,12
4350489,2021-11-19,,214,14161.666461,12
4350764,2021-11-19,,215,15972.962926,12
4351044,2021-11-19,,215,17516.44849,12
4351321,2021-11-19,,215,18321.745306,12
4351601,2021-11-19,,215,18556.623544000002,12
4351878,2021-11-19,,216,20368.54138,12
4352151,2021-11-19,,216,21039.62206,12
4352420,2021-11-19,,216,22079.797114,12
4352696,2021-11-19,,216,23522.620576,12
4352965,2021-11-19,,216,23220.63427,12
4353234,2021-11-19,,216,24193.079885,12
4353503,2021-11-19,,216,24293.741987,12
4353779,2021-11-19,,217,22717.32376,12
4354050,2021-11-19,,217,22247.567284,12
4354331,2021-11-19,,217,21677.148706,12
4354605,2021-11-19,,218,20435.649448,12
4354879,2021-11-19,,218,19496.136496,12
4355150,2021-11-19,,218,17415.786388,12
4355424,2021-11-19,,218,15705.152025,12
4355699,2021-11-19,,219,14497.206801,12
4355980,2021-11-19,,219,12651.734931,12
4356256,2021-11-19,,219,9933.858177,12
4356539,2021-11-19,,219,7183.04876,12
4356806,2021-11-19,,220,4834.26638,12
4357082,2021-11-19,,220,2351.267864,12
4357357,2021-11-19,,220,572.904062,12
4357633,2021-11-19,,221,38812.696773,12
4357901,2021-11-19,,221,38007.399957,12
4358176,2021-11-19,,221,35960.603883,12
4358446,2021-11-19,,221,35524.401441,12
4358716,2021-11-19,,221,33712.483605,12
4358983,2021-11-19,,221,32874.254126,12
4359259,2021-11-19,,222,32605.821854,12
4359532,2021-11-19,,222,30559.02578,12
4359803,2021-11-19,,222,29619.512828,12
4360072,2021-11-19,,222,30424.809644,12
4360350,2021-11-19,,222,29518.850726,12
4360623,2021-11-19,,222,29653.066862,12
4360892,2021-11-19,,222,30189.931406,12
4361167,2021-11-19,,222,30961.674188,12
4361436,2021-11-19,,221,30827.458052,12
4361716,2021-11-19,,221,31934.741174,12
4361987,2021-11-19,,221,33142.686398,12
4362268,2021-11-19,,221,32907.80816,12
4362540,2021-11-19,,221,33880.253775,12
4362812,2021-11-19,,221,34450.672353,12
4363081,2021-11-19,,222,34953.982863,12
4363356,2021-11-19,,222,35423.739339,12
4363626,2021-11-19,,222,36061.265985,12
4363909,2021-11-19,,222,36799.454733,12
4364176,2021-11-19,,221,37705.413651,12
4364451,2021-11-19,,222,38242.278195,12
4364722,2021-11-19,,222,38779.142739,12
4364996,2021-11-19,,222,39114.683079,12
4365265,2021-11-19,,222,39617.993589,12
4365540,2021-11-19,,222,40054.196031,12
4365815,2021-11-19,,222,40557.506541,12
4366116,2021-11-19,,222,3.106855,12
4366385,2021-11-19,,222,606.458096,12
4366660,2021-11-19,,222,1847.9573540000001,12
4366930,2021-11-19,,222,2720.362238,12
4367204,2021-11-19,,222,3190.118714,12
4367474,2021-11-19,,222,4230.2937680000005,12
4367751,2021-11-19,,222,4767.1583120000005,12
4368018,2021-11-19,,222,4330.95587,12
4368293,2021-11-19,,222,5002.03655,12
4368562,2021-11-19,,222,4800.712346,12
4368839,2021-11-19,,222,4632.9421760000005,12
4369106,2021-11-19,,222,4398.063938,12
4369381,2021-11-19,,222,4532.280074,12
4369657,2021-11-19,,222,4096.077632,12
4369940,2021-11-19,,223,4297.401836,12
4370210,2021-11-19,,223,4196.739734,12
4370483,2021-11-19,,223,4028.969564,12
4370758,2021-11-19,,223,3257.226782,12
4371041,2021-11-19,,223,3257.226782,12
4371310,2021-11-19,,223,3123.010646,12
4371584,2021-11-19,,223,2418.375932,12
4371859,2021-11-19,,223,2049.281558,12
4372133,2021-11-19,,224,2619.700136,12
4372410,2021-11-19,,224,3693.429224,12
4372684,2021-11-19,,224,2921.686442,12
4372961,2021-11-19,,224,4498.7260400000005,12
4373234,2021-11-19,,224,3961.861496,12
4373505,2021-11-19,,224,5404.684958,12
4373774,2021-11-19,,224,5169.8067200000005,12
4374043,2021-11-19,,224,5606.009162,12
4374324,2021-11-19,,225,7317.264896,12
