,rpm,speed,throt_pos,engine_load,bat_volt
2891301,2394.0,75.185891,32,45,12.61
2891574,2393.0,75.185891,32,45,12.67
2891846,2393.0,75.185891,32,44,12.61
2892121,2397.0,75.185891,32,43,12.65
2892396,2394.0,75.185891,32,43,12.61
2892664,2396.0,75.185891,30,35,12.6
2892942,2386.0,75.185891,27,25,12.63
2893212,2390.0,75.185891,28,28,12.61
2893485,2387.0,75.185891,28,27,12.59
2893761,2393.0,75.185891,32,40,12.65
2894035,2462.0,75.807262,32,42,12.64
2894309,2470.0,75.807262,32,42,12.62
2894579,2479.0,75.807262,32,43,12.61
2894858,2482.0,75.807262,33,49,12.61
2895124,2491.0,75.807262,33,49,12.63
2895406,2474.0,76.428633,33,49,12.62
2895681,2452.0,76.428633,33,52,12.63
2895959,2453.0,76.428633,33,52,12.6
2896227,2442.0,77.050004,33,52,12.62
2896506,2451.0,77.050004,33,51,12.61
2896783,2451.0,77.050004,33,52,12.63
2897062,2459.0,77.671375,34,52,12.61
2897333,2468.0,77.671375,34,54,12.63
2897607,2473.0,77.671375,35,63,12.59
2897884,2521.0,78.292746,35,63,12.63
2898171,2534.0,78.292746,35,64,12.62
2898447,2527.0,78.292746,36,65,12.6
2898726,2542.0,78.914117,36,65,12.59
2898997,2529.0,78.914117,36,65,12.6
2899277,2524.0,79.535488,36,65,12.63
2899548,2536.0,79.535488,36,67,12.6
2899827,2540.0,80.156859,36,67,12.58
2900098,2547.0,80.156859,36,66,12.6
2900387,2553.0,80.156859,36,67,12.56
2900661,2565.0,80.77823000000001,36,67,12.61
2900937,2577.0,80.77823000000001,36,67,12.61
2901212,2582.0,81.399601,36,65,12.62
2901509,2585.0,81.399601,36,65,12.61
2901775,2592.0,81.399601,36,65,12.6
2902055,2600.0,82.020972,36,65,12.64
2902325,2618.0,82.020972,36,65,12.61
2902612,2622.0,82.642343,36,65,12.65
2902895,2630.0,82.642343,36,65,12.61
2903168,2635.0,82.642343,36,63,12.63
2903442,2642.0,83.26371400000001,35,59,12.61
2903756,2646.0,83.26371400000001,34,54,12.6
2904027,2651.0,83.26371400000001,34,54,12.63
2904307,2653.0,83.885085,34,54,12.58
2904577,2658.0,83.885085,34,54,12.59
2904852,2664.0,83.885085,34,54,12.55
2905121,2671.0,84.506456,34,53,12.58
2905401,2681.0,84.506456,34,54,12.57
2905665,2684.0,84.506456,34,54,12.55
2905940,2689.0,84.506456,34,56,12.59
2906213,2686.0,84.506456,34,55,12.55
2906499,2697.0,85.127827,34,54,12.58
2906766,2699.0,85.127827,34,55,12.56
2907048,2701.0,85.127827,34,55,12.58
2907324,2701.0,85.127827,34,55,12.57
2907603,2698.0,85.127827,34,49,12.56
2907870,2699.0,85.127827,34,49,12.54
2908146,2706.0,85.127827,34,49,12.56
2908419,2702.0,85.127827,34,50,12.54
2908699,2706.0,85.127827,34,49,12.53
2908969,2700.0,85.127827,34,49,12.6
2909248,2700.0,85.127827,34,50,12.62
2909519,2703.0,85.127827,34,50,12.59
2909801,2706.0,85.127827,34,50,12.53
2910070,2705.0,85.127827,34,49,12.58
2910350,2697.0,85.127827,34,49,12.57
2910620,2699.0,85.127827,34,54,12.58
2910901,2706.0,85.127827,34,53,12.58
2911165,2699.0,85.127827,34,54,12.58
2911439,2694.0,85.127827,26,15,12.58
2911709,2672.0,84.506456,19,10,12.54
2911988,2673.0,84.506456,20,11,12.53
2912260,2638.0,83.885085,20,12,12.55
2912531,2643.0,83.26371400000001,20,12,12.56
2912809,2619.0,83.26371400000001,20,12,12.53
2913080,2605.0,82.642343,20,12,12.55
2913361,2593.0,82.020972,20,12,12.53
2913636,2579.0,82.020972,20,12,12.58
2913911,2563.0,81.399601,20,12,12.55
2914186,2551.0,81.399601,20,12,12.59
2914462,2541.0,80.77823000000001,20,12,12.58
2914737,2530.0,80.156859,20,11,12.6
2915019,2513.0,80.156859,20,12,12.57
2915294,2505.0,79.535488,20,12,12.56
2915571,2488.0,78.914117,20,12,12.54
2915841,2486.0,78.914117,31,44,12.55
2916113,2524.0,78.914117,31,43,12.59
2916382,2532.0,78.292746,34,56,12.55
2916659,2593.0,78.292746,34,59,12.57
2916927,2619.0,78.292746,35,63,12.59
2917201,2629.0,78.292746,36,64,12.59
2917478,2627.0,78.292746,36,65,12.56
2917760,2608.0,78.292746,36,67,12.59
2918030,2594.0,78.292746,36,67,12.58
2918303,2575.0,78.292746,35,60,12.57
2918579,2525.0,78.292746,34,58,12.56
2918866,2508.0,78.292746,34,56,12.58
2919142,2497.0,78.292746,32,37,12.55
2919424,2481.0,78.292746,31,38,12.55
2919701,2479.0,78.292746,30,34,12.54
2920003,2469.0,77.671375,33,56,12.52
2920270,2509.0,77.671375,35,63,12.58
2920543,2549.0,77.671375,35,61,12.53
2920812,2560.0,77.671375,35,63,12.54
2921092,2551.0,77.671375,36,67,12.56
2921362,2559.0,77.671375,38,80,12.57
2921639,2590.0,78.292746,39,88,12.56
2921909,2621.0,78.292746,41,100,12.53
2922182,2641.0,78.292746,42,100,12.57
2922458,2576.0,78.292746,43,100,12.58
2922740,2582.0,78.914117,50,100,12.6
2923015,2578.0,78.914117,52,100,12.54
2923283,2583.0,78.914117,53,100,12.6
2923564,2563.0,79.535488,55,100,12.59
2923841,2551.0,79.535488,60,100,12.55
2924113,2553.0,79.535488,63,100,12.53
2924385,2816.0,80.156859,63,100,12.6
2924664,3403.0,80.156859,41,82,12.55
2924941,3440.0,80.156859,45,80,12.59
2925215,3496.0,80.156859,47,80,12.59
2925485,3507.0,80.77823000000001,46,76,12.58
2925766,3468.0,80.77823000000001,41,67,12.57
2926035,3462.0,80.77823000000001,37,56,12.55
2926309,3433.0,80.77823000000001,36,55,12.53
2926573,3443.0,80.77823000000001,36,54,12.55
2926849,3445.0,80.77823000000001,36,50,12.55
2927120,3444.0,80.77823000000001,35,52,12.58
2927394,2852.0,80.77823000000001,34,55,12.57
2927663,2646.0,80.77823000000001,34,53,12.55
2927944,2645.0,80.156859,34,52,12.56
2928212,2628.0,80.156859,34,52,12.57
2928486,2626.0,80.156859,34,52,12.57
2928750,2621.0,80.156859,34,53,12.55
2929031,2609.0,80.156859,34,52,12.54
2929301,2602.0,80.156859,33,50,12.53
2929582,2583.0,80.156859,33,48,12.59
2929859,2558.0,80.156859,33,47,12.57
2930134,2566.0,80.156859,33,48,12.58
2930402,2563.0,79.535488,53,98,12.56
2930681,2788.0,80.156859,65,100,12.59
2930960,3147.0,80.156859,76,100,12.57
2931234,3649.0,79.535488,83,100,12.53
2931504,4611.0,80.156859,69,92,12.53
2931777,5266.0,80.156859,47,85,12.53
2932041,5011.0,80.156859,44,72,12.54
2932316,5021.0,80.77823000000001,41,63,12.53
2932585,5018.0,80.77823000000001,40,57,12.53
2932866,5019.0,80.77823000000001,38,51,12.53
2933130,5009.0,80.77823000000001,38,47,12.54
2933405,4984.0,80.77823000000001,38,50,12.54
2933669,4486.0,80.77823000000001,37,55,12.55
2933944,3590.0,80.77823000000001,36,53,12.59
2934218,3546.0,80.77823000000001,36,51,12.59
2934497,3540.0,80.77823000000001,36,50,12.56
2934763,3520.0,80.77823000000001,36,53,12.58
2935036,3207.0,80.77823000000001,36,69,12.59
2935308,2696.0,80.77823000000001,36,68,12.53
2935588,2687.0,80.77823000000001,36,67,12.61
2935857,2669.0,80.77823000000001,36,64,12.56
2936134,2656.0,80.77823000000001,34,54,12.57
2936402,2621.0,80.77823000000001,33,45,12.55
2936706,2595.0,80.77823000000001,33,44,12.56
2936971,2638.0,80.77823000000001,32,44,12.52
2937245,2644.0,80.77823000000001,32,44,12.54
2937521,2638.0,80.156859,33,44,12.53
2937791,2636.0,80.156859,32,44,12.5
2938060,2623.0,80.156859,30,29,12.53
2938340,2592.0,80.156859,18,9,12.58
2938610,2530.0,79.535488,19,11,12.53
2938977,2470.0,79.535488,19,12,12.57
2939243,2453.0,78.914117,20,12,12.53
2939529,2486.0,78.914117,20,12,12.59
2939799,2468.0,78.292746,20,12,12.54
2940078,2458.0,78.292746,20,12,12.56
2940343,2444.0,77.671375,20,12,12.56
2940616,2436.0,77.671375,19,12,12.55
2940880,2424.0,77.050004,19,12,12.58
2941157,2411.0,76.428633,19,12,12.54
2941426,2424.0,76.428633,19,12,12.53
2941706,2390.0,75.807262,26,27,12.57
2941976,2427.0,76.428633,34,63,12.54
2942255,2523.0,75.807262,35,66,12.54
2942525,2534.0,75.807262,35,61,12.58
2942803,2535.0,75.807262,35,62,12.58
2943078,2510.0,75.185891,36,70,12.58
2943355,2522.0,75.185891,37,74,12.56
2943623,2525.0,75.185891,37,80,12.57
2943895,2533.0,75.185891,39,92,12.57
2944167,2540.0,75.807262,41,97,12.55
2944448,2516.0,75.185891,43,100,12.59
2944716,2458.0,75.807262,47,100,12.53
2944990,2461.0,75.807262,50,100,12.52
2945255,2468.0,75.807262,54,100,12.56
2945536,2439.0,75.807262,57,100,12.54
2945805,2447.0,75.807262,58,100,12.57
2946084,2446.0,75.807262,58,100,12.56
2946356,2465.0,75.807262,58,100,12.57
2946634,2452.0,75.807262,58,100,12.58
2946899,2447.0,75.807262,58,100,12.55
2947176,2445.0,75.807262,58,100,12.55
2947443,2449.0,75.807262,58,100,12.53
2947729,2455.0,76.428633,58,100,12.56
2947994,2440.0,75.807262,38,75,12.52
2948270,2405.0,75.807262,37,80,12.57
2948540,2401.0,75.807262,37,78,12.57
2948813,2397.0,75.185891,36,66,12.55
2949084,2379.0,75.185891,36,69,12.59
2949364,2377.0,75.185891,36,70,12.57
2949640,2370.0,74.56452,36,73,12.55
2949914,2371.0,74.56452,37,77,12.57
2950183,2377.0,74.56452,38,95,12.55
2950467,2397.0,74.56452,40,96,12.57
2950735,2414.0,73.943149,41,100,12.53
2951010,2392.0,73.943149,43,100,12.56
2951279,2381.0,73.943149,45,100,12.61
2951555,2379.0,73.943149,46,100,12.53
2951824,2385.0,73.943149,47,100,12.58
2952098,2369.0,73.943149,49,100,12.53
2952370,2368.0,73.943149,50,100,12.54
2952642,2387.0,73.943149,52,100,12.56
2952919,2364.0,73.943149,54,100,12.58
2953193,2384.0,73.943149,56,100,12.54
2953462,2385.0,73.943149,56,100,12.57
2953738,2386.0,73.943149,55,100,12.54
2954009,2377.0,73.943149,41,95,12.57
2954284,2346.0,73.943149,41,95,12.56
2954559,2351.0,73.321778,39,89,12.57
2954833,2334.0,73.321778,37,73,12.57
2955102,2318.0,73.321778,36,68,12.54
2955377,2321.0,72.700407,36,69,12.54
2955650,2314.0,72.700407,38,95,12.53
2955922,2373.0,72.700407,40,92,12.6
2956204,2366.0,72.700407,40,94,12.59
2956484,2361.0,72.700407,41,98,12.59
2956753,2361.0,72.700407,41,99,12.56
2957028,2334.0,72.700407,41,100,12.57
2957299,2333.0,72.700407,42,100,12.59
2957574,2339.0,72.079036,46,100,12.56
2957846,2341.0,72.700407,56,100,12.53
2958117,2325.0,72.700407,56,100,12.59
2958397,2348.0,72.079036,56,100,12.52
2958668,2337.0,72.079036,56,100,12.57
2958945,2343.0,72.079036,56,100,12.54
2959218,2342.0,72.079036,56,100,12.57
2959498,2331.0,72.079036,56,100,12.59
2959763,2342.0,72.079036,56,100,12.53
2960036,2327.0,72.079036,54,100,12.53
2960301,2318.0,72.079036,39,88,12.54
2960575,2282.0,72.079036,39,91,12.58
2960841,2290.0,72.079036,39,90,12.53
2961113,2279.0,72.079036,38,88,12.57
2961383,2275.0,71.457665,38,87,12.59
2961664,2276.0,71.457665,38,87,12.59
2961933,2266.0,71.457665,37,77,12.58
2962206,2252.0,70.836294,35,65,12.54
2962471,2248.0,70.836294,35,67,12.49
2962747,2245.0,70.836294,35,67,12.52
2963023,2239.0,70.214923,35,67,12.52
2963303,2240.0,70.214923,35,67,12.53
2963578,2232.0,70.214923,36,74,12.49
2963860,2230.0,70.214923,38,82,12.53
2964129,2236.0,70.214923,40,96,12.52
2964403,2254.0,69.593552,40,99,12.49
2964670,2250.0,69.593552,42,100,12.54
2964948,2241.0,69.593552,47,100,12.5
2965218,2238.0,69.593552,50,100,12.53
2965493,2245.0,69.593552,52,100,12.48
2965762,2266.0,69.593552,55,100,12.5
2966043,2249.0,69.593552,56,100,12.53
2966312,2236.0,69.593552,56,100,12.58
2966586,2259.0,69.593552,56,100,12.56
2966857,2247.0,69.593552,56,100,12.57
2967133,2247.0,69.593552,57,100,12.56
2967401,2330.0,68.972181,61,100,12.59
2967682,2762.0,68.972181,65,100,12.57
2967949,3126.0,69.593552,64,100,12.57
2968226,3033.0,69.593552,64,100,12.57
2968499,3048.0,69.593552,44,93,12.57
2968771,3008.0,69.593552,38,78,12.55
2969040,2967.0,69.593552,39,78,12.57
2969322,2979.0,69.593552,44,91,12.62
2969590,3063.0,69.593552,64,100,12.6
2969872,3093.0,70.214923,67,100,12.61
2970142,3162.0,70.214923,65,100,12.56
2970425,3144.0,70.214923,52,100,12.57
2970692,3130.0,70.214923,42,91,12.56
2970977,3066.0,70.214923,41,87,12.56
2971243,3071.0,70.836294,42,81,12.56
2971528,3042.0,70.836294,42,82,12.53
2971793,3037.0,70.836294,40,77,12.57
2972077,3012.0,70.836294,40,77,12.58
2972344,3018.0,70.836294,49,95,12.58
2972628,3107.0,70.836294,69,100,12.54
2972894,3218.0,70.836294,81,100,12.53
2973177,4088.0,70.836294,83,100,12.56
2973447,4563.0,70.836294,83,100,12.52
2973883,4533.0,72.079036,83,100,12.45
2974157,4550.0,72.079036,83,100,12.5
2974434,4553.0,72.700407,83,100,12.53
2974702,4567.0,73.321778,83,100,12.5
2974978,4582.0,73.943149,83,100,12.46
2975253,4609.0,74.56452,83,100,12.5
2975521,4646.0,75.185891,83,100,12.5
2975797,4672.0,75.807262,83,100,12.52
2976060,4713.0,76.428633,83,100,12.57
2976334,4748.0,77.050004,83,100,12.46
2976604,4779.0,77.671375,83,100,12.49
2976885,4810.0,78.292746,83,100,12.52
2977157,4845.0,78.292746,83,100,12.52
2977432,4885.0,79.535488,83,100,12.53
2977698,4918.0,80.156859,83,100,12.52
2977975,4953.0,80.156859,83,100,12.53
2978243,4989.0,80.77823000000001,53,99,12.55
2978523,5016.0,81.399601,49,94,12.53
2978794,5034.0,82.020972,46,81,12.54
2979076,5046.0,82.020972,43,71,12.54
2979344,5058.0,82.020972,40,59,12.54
2979624,5032.0,82.020972,38,48,12.53
2979897,4296.0,82.642343,28,15,12.57
2980170,3486.0,82.020972,22,10,12.44
2980440,3403.0,82.020972,22,11,12.54
2980714,3360.0,81.399601,22,12,12.56
2980983,2873.0,80.77823000000001,20,12,12.53
2981266,2497.0,80.156859,20,12,12.55
2981533,2496.0,80.156859,20,12,12.54
2981807,2483.0,80.156859,20,12,12.6
2982078,2463.0,80.156859,20,12,12.58
2982359,2439.0,79.535488,19,12,12.61
2982629,2444.0,78.914117,20,12,12.58
2982907,2483.0,78.914117,20,12,12.61
2983180,2474.0,78.914117,20,12,12.53
2983462,2464.0,78.292746,20,12,12.58
2983731,2456.0,78.292746,20,12,12.57
2984006,2450.0,77.671375,20,12,12.42
2984281,2443.0,77.671375,19,12,12.53
2984567,2427.0,77.050004,19,12,12.56
2984843,2417.0,76.428633,19,12,12.56
2985127,2409.0,76.428633,19,12,12.57
2985393,2402.0,75.807262,19,12,12.58
2985681,2390.0,75.807262,19,12,12.58
2985956,2384.0,75.807262,19,12,12.61
2986228,2372.0,75.185891,19,12,12.58
2986497,2360.0,74.56452,19,12,12.56
2986770,2349.0,74.56452,19,12,12.57
2987039,2345.0,74.56452,19,12,12.58
2987313,2329.0,73.943149,19,12,12.54
2987583,2324.0,73.943149,19,12,12.49
2987864,2311.0,73.321778,19,12,12.52
2988137,2307.0,73.321778,19,12,12.56
2988407,2290.0,72.700407,19,12,12.53
2988678,2280.0,72.700407,19,12,12.53
2988960,2272.0,72.079036,19,12,12.46
2989229,2264.0,72.079036,19,12,12.52
2989507,2257.0,71.457665,19,12,12.49
2989773,2241.0,71.457665,19,12,12.5
2990188,2226.0,70.836294,18,12,12.53
2990456,2219.0,70.836294,18,12,12.46
2990731,2212.0,70.214923,18,12,12.5
2990999,2201.0,70.214923,18,12,12.5
2991275,2194.0,69.593552,18,12,12.54
2991543,2181.0,69.593552,18,12,12.54
2991824,2179.0,68.972181,18,12,12.57
2992094,2165.0,68.972181,18,12,12.54
2992368,2154.0,68.35081,18,12,12.57
2992637,2152.0,68.35081,18,12,12.55
2992906,2139.0,67.729439,18,12,12.55
2993176,2128.0,67.729439,18,13,12.53
2993456,2125.0,67.729439,18,12,12.6
2993722,2112.0,67.108068,18,12,12.58
2993994,2109.0,67.108068,18,12,12.56
2994266,2094.0,66.486697,18,12,12.53
2994545,2087.0,66.486697,18,12,12.57
2994816,2085.0,65.865326,18,13,12.58
2995095,2071.0,65.865326,18,12,12.58
2995365,2064.0,65.865326,18,12,12.55
2995648,2055.0,65.243955,18,13,12.56
2995916,2050.0,65.243955,18,12,12.57
2996196,2034.0,64.622584,18,12,12.59
2996467,2030.0,64.622584,18,12,12.5
2996749,2021.0,64.001213,18,12,12.56
2997018,2012.0,64.001213,18,12,12.55
2997298,2002.0,64.001213,18,13,12.54
2997568,1986.0,63.379842000000004,18,13,12.58
2997852,1986.0,62.758471,18,13,12.58
2998119,1972.0,62.758471,18,12,12.57
2998400,1968.0,62.758471,18,13,12.56
2998670,1958.0,62.137100000000004,18,12,12.58
2998944,1946.0,62.137100000000004,18,13,12.55
2999220,1936.0,61.515729,18,13,12.55
2999499,1921.0,60.894358000000004,18,13,12.53
2999771,1902.0,60.272987,17,13,12.53
3000046,1871.0,59.651616000000004,17,13,12.53
3000321,1848.0,59.030245,17,13,12.54
3000600,1827.0,58.408874,17,13,12.55
3000866,1807.0,57.166132,17,13,12.55
3001142,1778.0,56.544761,17,13,12.54
3001409,1749.0,55.302019,17,13,12.53
3001684,1725.0,55.302019,16,13,12.54
3001955,1698.0,54.059277,16,13,12.53
3002228,1668.0,53.437906,16,13,12.55
3002499,1646.0,52.195164,16,13,12.55
3002779,1612.0,50.952422,16,14,12.55
3003056,1587.0,50.331051,16,14,12.55
3003331,1554.0,49.088309,16,14,12.56
3003599,1522.0,47.845567,16,14,12.53
3003873,1490.0,47.224196,15,14,12.54
3004138,1461.0,45.981454,15,14,12.54
3004419,1423.0,45.360083,15,14,12.54
3004694,1384.0,44.117341,15,14,12.48
3004967,1354.0,42.874599,15,14,12.54
3005239,1314.0,42.253228,14,14,12.54
3005521,1291.0,40.389115000000004,14,13,12.56
3005789,1390.0,39.767744,16,13,12.54
3006057,1581.0,37.903631,16,14,12.54
3006337,1580.0,37.28226,16,14,12.53
3006603,1524.0,36.039518,16,14,12.55
3006889,1468.0,34.796776,15,14,12.53
3007160,1416.0,32.932663,15,14,12.55
3007565,1334.0,31.689921000000002,14,14,12.55
3007838,1265.0,30.447179000000002,14,14,12.54
3008116,1194.0,29.204437,14,16,12.56
3008392,1109.0,27.961695,14,18,12.52
3008666,1028.0,26.718953,14,19,12.54
3008939,1142.0,25.476211,14,13,12.55
3009355,1441.0,24.233469,16,14,12.55
3009627,1444.0,23.612098,15,14,12.54
3009899,1402.0,22.369356,15,14,12.5
3010168,1350.0,22.369356,14,14,12.54
3010445,1298.0,21.126614,14,14,12.49
3010719,1247.0,20.505243,14,14,12.55
3010995,1211.0,20.505243,14,14,12.49
3011266,1171.0,19.262501,14,15,12.55
3011546,1141.0,19.262501,14,16,12.49
3011819,1118.0,18.64113,14,15,12.53
3012102,1142.0,18.019759,14,14,12.53
3012370,1212.0,17.398388,15,16,12.53
3012652,1282.0,16.777017,15,16,12.53
3012920,1310.0,16.155646,16,16,12.55
3013202,1297.0,15.534275000000001,15,16,12.52
3013471,1262.0,15.534275000000001,15,16,12.55
3013746,1221.0,14.912904000000001,15,16,12.52
3014017,1177.0,14.291533,14,16,12.52
3014292,1124.0,13.670162,14,16,12.5
3014560,1081.0,13.048791,14,16,12.52
3014842,1087.0,12.42742,14,15,12.54
3015124,1164.0,11.806049,15,15,12.59
3015403,1279.0,11.806049,16,15,12.6
3015668,1348.0,11.184678,16,16,12.6
3015942,1394.0,11.184678,16,15,12.61
3016226,1372.0,10.563307,16,16,12.61
3016500,1344.0,9.941936,16,16,12.61
3016774,1319.0,9.941936,16,16,12.58
3017051,1271.0,9.320565,15,16,12.56
3017319,1225.0,9.320565,15,16,12.66
3017602,1184.0,8.699194,14,16,12.57
3017876,1143.0,8.699194,14,16,12.64
3018152,1099.0,8.077823,15,19,12.56
3018420,1072.0,8.077823,15,20,12.61
3018693,1026.0,8.077823,16,22,12.6
3018964,997.0,7.4564520000000005,16,23,12.58
3019241,980.0,7.4564520000000005,16,26,12.6
3019514,925.0,6.835081,16,27,12.66
3019791,899.0,6.835081,17,28,12.57
3020059,882.0,6.21371,17,29,12.59
3020334,873.0,6.21371,17,29,12.59
3020605,897.0,5.592339,17,29,12.57
3020883,903.0,5.592339,17,29,12.52
3021154,889.0,4.970968,17,30,12.46
3021432,873.0,4.970968,17,30,12.52
3021705,856.0,4.349597,17,30,12.5
3021984,866.0,4.349597,17,30,12.53
3022255,871.0,3.7282260000000003,17,32,12.5
3022533,832.0,3.7282260000000003,17,30,12.46
3022801,842.0,3.106855,17,30,12.53
3023073,830.0,3.106855,17,30,12.45
3023344,832.0,3.106855,17,30,12.58
3023625,825.0,3.106855,17,31,12.52
3023894,815.0,3.106855,17,30,12.53
3024175,821.0,2.485484,17,30,12.54
3024445,828.0,2.485484,16,30,12.49
3024726,824.0,2.485484,16,30,12.61
3024995,826.0,2.485484,16,30,12.53
3025411,823.0,2.485484,16,30,12.61
3025687,814.0,2.485484,16,30,12.65
3025960,814.0,2.485484,16,31,12.57
3026235,813.0,2.485484,16,30,12.65
3026512,814.0,2.485484,16,30,12.62
3026787,813.0,1.8641130000000001,16,30,12.66
3027062,814.0,1.8641130000000001,16,30,12.55
3027335,822.0,1.8641130000000001,16,30,12.64
3027614,816.0,1.8641130000000001,16,30,12.58
3027879,813.0,1.8641130000000001,16,30,12.63
3028162,808.0,1.242742,16,30,12.53
3028435,812.0,1.242742,16,30,12.64
3028716,820.0,1.242742,16,30,12.53
3028980,821.0,1.242742,16,30,12.61
3029262,823.0,0.621371,16,30,12.52
3029536,821.0,0.621371,16,30,12.67
3029818,806.0,0.0,16,30,12.55
3030094,808.0,0.0,16,31,12.61
3030370,811.0,0.0,16,31,12.63
3030638,804.0,0.0,16,31,12.52
3030914,809.0,0.0,16,31,12.67
3031188,802.0,0.0,17,31,12.52
3031463,799.0,0.0,17,32,12.6
3031739,803.0,0.0,17,31,12.62
3032014,811.0,0.0,16,30,12.55
3032289,815.0,0.0,16,30,12.56
3032553,806.0,0.0,16,31,12.64
3032826,804.0,0.0,16,31,12.57
3033096,804.0,0.0,16,30,12.6
3033373,805.0,0.0,16,30,12.64
3033640,807.0,0.0,16,31,12.55
3033916,806.0,0.0,16,31,12.54
3034190,798.0,0.0,17,31,12.62
3034461,796.0,0.0,17,31,12.6
3034736,810.0,0.0,16,30,12.56
3035013,811.0,0.0,16,31,12.61
3035280,800.0,0.0,16,31,12.54
3035564,801.0,0.0,16,31,12.52
3035830,801.0,0.0,16,31,12.59
3036115,806.0,0.0,16,31,12.56
3036381,801.0,0.0,16,30,12.61
3036664,802.0,0.0,16,30,12.63
3036934,803.0,0.0,16,31,12.56
3037207,802.0,0.0,16,31,12.5
3037475,804.0,0.0,16,31,12.65
3037751,801.0,0.0,16,30,12.61
3038020,804.0,0.0,16,31,12.53
3038289,799.0,0.0,16,31,12.57
3038558,803.0,0.0,16,31,12.64
3038839,792.0,0.0,16,30,12.61
3039109,797.0,0.0,16,31,12.53
3039385,794.0,0.0,16,31,12.53
3039654,801.0,0.0,16,30,12.67
3039928,800.0,0.0,16,30,12.62
3040196,796.0,0.0,17,32,12.52
3040473,799.0,0.0,17,32,12.61
3040748,802.0,0.0,17,30,12.54
3041022,818.0,0.0,17,32,12.56
3041294,801.0,0.0,17,32,12.67
3041566,795.0,0.0,17,32,12.6
3041836,805.0,0.0,17,32,12.53
3042103,806.0,0.0,17,32,12.53
3042374,806.0,0.0,17,32,12.53
3042786,800.0,0.0,17,32,12.55
3043055,798.0,0.0,17,32,12.62
3043323,803.0,0.0,17,32,12.67
3043588,804.0,0.0,17,32,12.56
3043869,801.0,0.0,17,32,12.55
3044139,801.0,0.0,17,32,12.62
3044418,803.0,0.0,17,32,12.54
3044689,802.0,0.0,17,32,12.56
3045103,804.0,0.0,17,32,12.61
3045378,793.0,0.0,17,32,12.61
3045659,792.0,0.0,17,32,12.54
3045927,793.0,0.0,17,32,12.58
3046210,797.0,0.0,17,33,12.66
3046478,803.0,0.0,17,32,12.52
3046758,807.0,0.0,16,31,12.59
3047044,805.0,0.0,16,31,12.55
3047322,802.0,0.0,16,31,12.64
3047592,808.0,0.0,16,30,12.59
3047868,807.0,0.0,16,30,12.56
3048136,812.0,0.0,16,30,12.62
3048411,803.0,0.0,16,31,12.6
3048680,802.0,0.0,16,31,12.58
3048960,796.0,0.0,17,31,12.6
3049231,805.0,0.0,16,31,12.65
3049506,802.0,0.0,16,30,12.56
3049776,825.0,0.0,16,29,12.6
3050058,817.0,0.0,16,29,12.5
3050333,813.0,0.0,16,29,12.67
3050610,806.0,0.0,16,30,12.57
3050886,805.0,0.0,16,30,12.53
3051159,798.0,0.0,16,31,12.64
3051435,797.0,0.0,16,32,12.55
3051711,793.0,0.0,16,32,12.5
3051978,788.0,0.0,17,32,12.58
